name,role,component,layer,dtype,shape,params
model.language_model.layers.20.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,20.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.20.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,20.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.20.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,20.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.20.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,20.0,BF16,"(256, 2560)",655360
model.language_model.layers.20.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,20.0,BF16,"(2560, 256)",655360
model.language_model.layers.20.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,20.0,BF16,"(2560,)",2560
model.language_model.layers.20.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,20.0,BF16,"(2560,)",2560
model.language_model.layers.20.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,20.0,BF16,"(2560,)",2560
model.language_model.layers.20.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,20.0,BF16,"(2560,)",2560
model.language_model.layers.20.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,20.0,BF16,"(256,)",256
model.language_model.layers.20.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,20.0,BF16,"(512, 2560)",1310720
model.language_model.layers.20.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,20.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.20.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,20.0,BF16,"(256,)",256
model.language_model.layers.20.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,20.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.20.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,20.0,BF16,"(512, 2560)",1310720
model.language_model.layers.21.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,21.0,BF16,"(2560,)",2560
model.language_model.layers.21.layer_scalar,model.language_model.layers.N.layer_scalar,language model,21.0,BF16,"(1,)",1
model.language_model.layers.21.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,21.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.21.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,21.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.21.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,21.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.21.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,21.0,BF16,"(256, 2560)",655360
model.language_model.layers.21.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,21.0,BF16,"(2560, 256)",655360
model.language_model.layers.21.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,21.0,BF16,"(2560,)",2560
model.language_model.layers.21.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,21.0,BF16,"(2560,)",2560
model.language_model.layers.21.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,21.0,BF16,"(2560,)",2560
model.language_model.layers.21.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,21.0,BF16,"(2560,)",2560
model.language_model.layers.21.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,21.0,BF16,"(256,)",256
model.language_model.layers.21.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,21.0,BF16,"(512, 2560)",1310720
model.language_model.layers.21.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,21.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.21.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,21.0,BF16,"(256,)",256
model.language_model.layers.21.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,21.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.21.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,21.0,BF16,"(512, 2560)",1310720
model.language_model.layers.22.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,22.0,BF16,"(2560,)",2560
model.language_model.layers.22.layer_scalar,model.language_model.layers.N.layer_scalar,language model,22.0,BF16,"(1,)",1
model.language_model.layers.22.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,22.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.22.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,22.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.22.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,22.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.22.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,22.0,BF16,"(256, 2560)",655360
model.language_model.layers.22.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,22.0,BF16,"(2560, 256)",655360
model.language_model.layers.22.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,22.0,BF16,"(2560,)",2560
model.language_model.layers.22.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,22.0,BF16,"(2560,)",2560
model.language_model.layers.22.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,22.0,BF16,"(2560,)",2560
model.language_model.layers.22.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,22.0,BF16,"(2560,)",2560
model.language_model.layers.22.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,22.0,BF16,"(256,)",256
model.language_model.layers.22.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,22.0,BF16,"(512, 2560)",1310720
model.language_model.layers.22.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,22.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.22.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,22.0,BF16,"(256,)",256
model.language_model.layers.22.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,22.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.22.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,22.0,BF16,"(512, 2560)",1310720
model.language_model.layers.23.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,23.0,BF16,"(2560,)",2560
model.language_model.layers.23.layer_scalar,model.language_model.layers.N.layer_scalar,language model,23.0,BF16,"(1,)",1
model.language_model.layers.23.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,23.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.23.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,23.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.23.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,23.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.23.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,23.0,BF16,"(256, 2560)",655360
model.language_model.layers.23.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,23.0,BF16,"(2560, 256)",655360
model.language_model.layers.23.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,23.0,BF16,"(2560,)",2560
model.language_model.layers.23.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,23.0,BF16,"(2560,)",2560
model.language_model.layers.23.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,23.0,BF16,"(2560,)",2560
model.language_model.layers.23.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,23.0,BF16,"(2560,)",2560
model.language_model.layers.23.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,23.0,BF16,"(512,)",512
model.language_model.layers.23.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,23.0,BF16,"(1024, 2560)",2621440
model.language_model.layers.23.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,23.0,BF16,"(2560, 4096)",10485760
model.language_model.layers.23.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,23.0,BF16,"(512,)",512
model.language_model.layers.23.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,23.0,BF16,"(4096, 2560)",10485760
model.language_model.layers.23.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,23.0,BF16,"(1024, 2560)",2621440
model.language_model.layers.24.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,24.0,BF16,"(2560,)",2560
model.language_model.layers.24.layer_scalar,model.language_model.layers.N.layer_scalar,language model,24.0,BF16,"(1,)",1
model.language_model.layers.24.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,24.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.24.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,24.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.24.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,24.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.24.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,24.0,BF16,"(256, 2560)",655360
model.language_model.layers.24.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,24.0,BF16,"(2560, 256)",655360
model.language_model.layers.24.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,24.0,BF16,"(2560,)",2560
model.language_model.layers.24.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,24.0,BF16,"(2560,)",2560
model.language_model.layers.24.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,24.0,BF16,"(2560,)",2560
model.language_model.layers.24.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,24.0,BF16,"(2560,)",2560
model.language_model.layers.24.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,24.0,BF16,"(256,)",256
model.language_model.layers.24.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,24.0,BF16,"(512, 2560)",1310720
model.language_model.layers.24.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,24.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.24.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,24.0,BF16,"(256,)",256
model.language_model.layers.24.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,24.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.24.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,24.0,BF16,"(512, 2560)",1310720
model.language_model.layers.25.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,25.0,BF16,"(2560,)",2560
model.language_model.layers.25.layer_scalar,model.language_model.layers.N.layer_scalar,language model,25.0,BF16,"(1,)",1
model.language_model.layers.25.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,25.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.25.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,25.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.25.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,25.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.25.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,25.0,BF16,"(256, 2560)",655360
model.language_model.layers.25.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,25.0,BF16,"(2560, 256)",655360
model.language_model.layers.25.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,25.0,BF16,"(2560,)",2560
model.language_model.layers.25.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,25.0,BF16,"(2560,)",2560
model.language_model.layers.25.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,25.0,BF16,"(2560,)",2560
model.language_model.layers.25.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,25.0,BF16,"(2560,)",2560
model.language_model.layers.25.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,25.0,BF16,"(256,)",256
model.language_model.layers.25.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,25.0,BF16,"(512, 2560)",1310720
model.language_model.layers.25.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,25.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.25.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,25.0,BF16,"(256,)",256
model.language_model.layers.25.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,25.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.25.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,25.0,BF16,"(512, 2560)",1310720
model.language_model.layers.26.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,26.0,BF16,"(2560,)",2560
model.language_model.layers.26.layer_scalar,model.language_model.layers.N.layer_scalar,language model,26.0,BF16,"(1,)",1
model.language_model.layers.26.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,26.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.26.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,26.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.26.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,26.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.26.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,26.0,BF16,"(256, 2560)",655360
model.language_model.layers.26.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,26.0,BF16,"(2560, 256)",655360
model.language_model.layers.26.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,26.0,BF16,"(2560,)",2560
model.language_model.layers.26.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,26.0,BF16,"(2560,)",2560
model.language_model.layers.26.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,26.0,BF16,"(2560,)",2560
model.language_model.layers.26.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,26.0,BF16,"(2560,)",2560
model.language_model.layers.26.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,26.0,BF16,"(256,)",256
model.language_model.layers.26.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,26.0,BF16,"(512, 2560)",1310720
model.language_model.layers.26.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,26.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.26.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,26.0,BF16,"(256,)",256
model.language_model.layers.26.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,26.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.26.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,26.0,BF16,"(512, 2560)",1310720
model.language_model.layers.27.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,27.0,BF16,"(2560,)",2560
model.language_model.layers.27.layer_scalar,model.language_model.layers.N.layer_scalar,language model,27.0,BF16,"(1,)",1
model.language_model.layers.27.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,27.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.27.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,27.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.27.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,27.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.27.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,27.0,BF16,"(256, 2560)",655360
model.language_model.layers.27.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,27.0,BF16,"(2560, 256)",655360
model.language_model.layers.27.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,27.0,BF16,"(2560,)",2560
model.language_model.layers.27.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,27.0,BF16,"(2560,)",2560
model.language_model.layers.27.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,27.0,BF16,"(2560,)",2560
model.language_model.layers.27.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,27.0,BF16,"(2560,)",2560
model.language_model.layers.27.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,27.0,BF16,"(256,)",256
model.language_model.layers.27.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,27.0,BF16,"(512, 2560)",1310720
model.language_model.layers.27.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,27.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.27.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,27.0,BF16,"(256,)",256
model.language_model.layers.27.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,27.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.27.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,27.0,BF16,"(512, 2560)",1310720
model.language_model.layers.28.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,28.0,BF16,"(2560,)",2560
model.language_model.layers.28.layer_scalar,model.language_model.layers.N.layer_scalar,language model,28.0,BF16,"(1,)",1
model.language_model.layers.28.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,28.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.28.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,28.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.28.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,28.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.28.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,28.0,BF16,"(256, 2560)",655360
model.language_model.layers.28.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,28.0,BF16,"(2560, 256)",655360
model.language_model.layers.28.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,28.0,BF16,"(2560,)",2560
model.language_model.layers.28.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,28.0,BF16,"(2560,)",2560
model.language_model.layers.28.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,28.0,BF16,"(2560,)",2560
model.language_model.layers.28.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,28.0,BF16,"(2560,)",2560
model.language_model.layers.28.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,28.0,BF16,"(256,)",256
model.language_model.layers.28.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,28.0,BF16,"(512, 2560)",1310720
model.language_model.layers.28.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,28.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.28.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,28.0,BF16,"(256,)",256
model.language_model.layers.28.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,28.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.28.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,28.0,BF16,"(512, 2560)",1310720
model.language_model.layers.29.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,29.0,BF16,"(2560,)",2560
model.language_model.layers.29.layer_scalar,model.language_model.layers.N.layer_scalar,language model,29.0,BF16,"(1,)",1
model.language_model.layers.29.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,29.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.29.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,29.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.29.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,29.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.29.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,29.0,BF16,"(256, 2560)",655360
model.language_model.layers.29.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,29.0,BF16,"(2560, 256)",655360
model.language_model.layers.29.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,29.0,BF16,"(2560,)",2560
model.language_model.layers.29.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,29.0,BF16,"(2560,)",2560
model.language_model.layers.29.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,29.0,BF16,"(2560,)",2560
model.language_model.layers.29.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,29.0,BF16,"(2560,)",2560
model.language_model.layers.29.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,29.0,BF16,"(512,)",512
model.language_model.layers.29.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,29.0,BF16,"(1024, 2560)",2621440
model.language_model.layers.29.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,29.0,BF16,"(2560, 4096)",10485760
model.language_model.layers.29.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,29.0,BF16,"(512,)",512
model.language_model.layers.29.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,29.0,BF16,"(4096, 2560)",10485760
model.language_model.layers.29.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,29.0,BF16,"(1024, 2560)",2621440
model.language_model.layers.3.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,3.0,BF16,"(2560,)",2560
model.language_model.layers.3.layer_scalar,model.language_model.layers.N.layer_scalar,language model,3.0,BF16,"(1,)",1
model.language_model.layers.3.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,3.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.3.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,3.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.3.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,3.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.3.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,3.0,BF16,"(256, 2560)",655360
model.language_model.layers.3.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,3.0,BF16,"(2560, 256)",655360
model.language_model.layers.3.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,3.0,BF16,"(2560,)",2560
model.language_model.layers.3.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,3.0,BF16,"(2560,)",2560
model.language_model.layers.3.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,3.0,BF16,"(2560,)",2560
model.language_model.layers.3.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,3.0,BF16,"(2560,)",2560
model.language_model.layers.3.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,3.0,BF16,"(256,)",256
model.language_model.layers.3.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,3.0,BF16,"(512, 2560)",1310720
model.language_model.layers.3.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,3.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.3.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,3.0,BF16,"(256,)",256
model.language_model.layers.3.self_attn.q_proj.weight,model.language_model.layers.N.self_attn.q_proj.weight,language model,3.0,BF16,"(2048, 2560)",5242880
model.language_model.layers.3.self_attn.v_proj.weight,model.language_model.layers.N.self_attn.v_proj.weight,language model,3.0,BF16,"(512, 2560)",1310720
model.language_model.layers.30.input_layernorm.weight,model.language_model.layers.N.input_layernorm.weight,language model,30.0,BF16,"(2560,)",2560
model.language_model.layers.30.layer_scalar,model.language_model.layers.N.layer_scalar,language model,30.0,BF16,"(1,)",1
model.language_model.layers.30.mlp.down_proj.weight,model.language_model.layers.N.mlp.down_proj.weight,language model,30.0,BF16,"(2560, 10240)",26214400
model.language_model.layers.30.mlp.gate_proj.weight,model.language_model.layers.N.mlp.gate_proj.weight,language model,30.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.30.mlp.up_proj.weight,model.language_model.layers.N.mlp.up_proj.weight,language model,30.0,BF16,"(10240, 2560)",26214400
model.language_model.layers.30.per_layer_input_gate.weight,model.language_model.layers.N.per_layer_input_gate.weight,language model,30.0,BF16,"(256, 2560)",655360
model.language_model.layers.30.per_layer_projection.weight,model.language_model.layers.N.per_layer_projection.weight,language model,30.0,BF16,"(2560, 256)",655360
model.language_model.layers.30.post_attention_layernorm.weight,model.language_model.layers.N.post_attention_layernorm.weight,language model,30.0,BF16,"(2560,)",2560
model.language_model.layers.30.post_feedforward_layernorm.weight,model.language_model.layers.N.post_feedforward_layernorm.weight,language model,30.0,BF16,"(2560,)",2560
model.language_model.layers.30.post_per_layer_input_norm.weight,model.language_model.layers.N.post_per_layer_input_norm.weight,language model,30.0,BF16,"(2560,)",2560
model.language_model.layers.30.pre_feedforward_layernorm.weight,model.language_model.layers.N.pre_feedforward_layernorm.weight,language model,30.0,BF16,"(2560,)",2560
model.language_model.layers.30.self_attn.k_norm.weight,model.language_model.layers.N.self_attn.k_norm.weight,language model,30.0,BF16,"(256,)",256
model.language_model.layers.30.self_attn.k_proj.weight,model.language_model.layers.N.self_attn.k_proj.weight,language model,30.0,BF16,"(512, 2560)",1310720
model.language_model.layers.30.self_attn.o_proj.weight,model.language_model.layers.N.self_attn.o_proj.weight,language model,30.0,BF16,"(2560, 2048)",5242880
model.language_model.layers.30.self_attn.q_norm.weight,model.language_model.layers.N.self_attn.q_norm.weight,language model,30.0,BF16,"(256,)",256
